,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
66,7,50,34,16,24.56,10,7,3,26.2,160304,106760,45824,32000,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3206080.0,2135200.0,916480.0,640000.0,0.32,0.3
67,8,43,33,10,24.02,9,6,3,26.33,139184,107296,40104,26280,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,2783680.0,2145920.0,802080.0,525600.0,0.23255813953488372,0.3333333333333333
68,9,44,35,9,23.91,11,7,4,26.27,142072,113808,50176,31744,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,2841440.0,2276160.0,1003520.0,634880.0,0.20454545454545456,0.36363636363636365
69,10,41,35,6,24.02,11,7,4,26.45,133184,117856,48296,30632,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,2663680.0,2357120.0,965920.0,612640.0,0.14634146341463414,0.36363636363636365
70,11,40,33,7,23.9,10,6,4,26.0,136048,112584,42920,25512,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,2720960.0,2251680.0,858400.0,510240.0,0.175,0.4
71,12,45,34,11,24.91,13,6,7,26.85,165992,123304,54344,25424,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3319840.0,2466080.0,1086880.0,508480.0,0.24444444444444444,0.5384615384615384
72,13,48,35,13,24.46,12,5,7,26.17,175344,125440,52392,21160,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3506880.0,2508800.0,1047840.0,423200.0,0.2708333333333333,0.5833333333333334
73,14,48,34,14,23.98,13,6,7,26.08,158984,113656,58024,26024,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3179680.0,2273120.0,1160480.0,520480.0,0.2916666666666667,0.5384615384615384
74,15,50,34,16,23.88,8,4,4,26.0,179808,118624,33960,16552,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3596160.0,2372480.0,679200.0,331040.0,0.32,0.5
75,16,53,35,18,24.17,12,5,7,25.83,181816,122720,53504,22272,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3636320.0,2454400.0,1070080.0,445440.0,0.33962264150943394,0.5833333333333334
76,17,52,34,18,24.35,13,6,7,26.54,179664,116776,59648,27392,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3593280.0,2335520.0,1192960.0,547840.0,0.34615384615384615,0.5384615384615384
77,18,52,34,18,24.38,13,6,7,26.54,189944,121624,59904,27648,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3798880.0,2432480.0,1198080.0,552960.0,0.34615384615384615,0.5384615384615384
78,19,49,34,15,23.9,12,5,7,25.83,171640,119400,49056,21160,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3432800.0,2388000.0,981120.0,423200.0,0.30612244897959184,0.5833333333333334
79,20,53,36,17,24.51,10,6,4,26.0,185664,127536,44544,26880,14,0,51,5,0,250112-143840_Run_228_Idx_98715,570,0,5e-05,20000000,3713280.0,2550720.0,890880.0,537600.0,0.32075471698113206,0.4
80,1,159,129,30,24.69,49,43,6,26.51,111752,87056,44408,38024,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2235040.0,1741120.0,888160.0,760480.0,0.18867924528301888,0.12244897959183673
81,2,159,121,38,24.42,49,43,6,26.35,126856,85184,42624,36592,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2537120.0,1703680.0,852480.0,731840.0,0.2389937106918239,0.12244897959183673
82,3,160,122,38,23.97,51,43,8,25.94,117656,79136,45328,36880,4,0,51,5,0,250112-152003_Run_274_Idx_74485,690,0,5e-05,20000000,2353120.0,1582720.0,906560.0,737600.0,0.2375,0.1568627450980392
