,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
11,12,160,144,16,22.17,91,73,18,23.13,22888,20384,27024,21280,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,457760.0,407680.0,540480.0,425600.0,0.1,0.1978021978021978
12,13,160,141,19,22.03,92,71,21,23.63,22560,20080,27328,20784,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,451200.0,401600.0,546560.0,415680.0,0.11875,0.22826086956521738
13,14,160,145,15,22.13,93,75,18,23.65,25072,23152,28304,22384,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,501440.0,463040.0,566080.0,447680.0,0.09375,0.1935483870967742
14,15,160,142,18,21.09,88,76,12,22.6,23208,21392,26400,22352,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,464160.0,427840.0,528000.0,447040.0,0.1125,0.13636363636363635
15,16,160,144,16,21.88,88,74,14,23.57,22824,21344,26952,22392,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,456480.0,426880.0,539040.0,447840.0,0.1,0.1590909090909091
16,17,160,146,14,21.74,87,75,12,23.51,22784,21328,26872,22776,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,455680.0,426560.0,537440.0,455520.0,0.0875,0.13793103448275862
17,18,160,145,15,21.74,92,75,17,23.97,21680,20168,28384,22816,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,433600.0,403360.0,567680.0,456320.0,0.09375,0.18478260869565216
18,19,160,139,21,21.94,91,71,20,23.82,22136,19400,27384,21080,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,442720.0,388000.0,547680.0,421600.0,0.13125,0.21978021978021978
19,20,160,143,17,21.72,93,73,20,23.38,22464,20408,27712,21264,2,0,51,5,241227-172934_Run_13_Idx_94153,640,0,5e-05,20000000,449280.0,408160.0,554240.0,425280.0,0.10625,0.21505376344086022
20,1,160,136,24,21.2,87,75,12,22.28,21688,18152,25504,21784,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,433760.0,363040.0,510080.0,435680.0,0.15,0.13793103448275862
21,2,160,135,25,21.72,87,74,13,22.9,23048,18776,25216,21640,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,460960.0,375520.0,504320.0,432800.0,0.15625,0.14942528735632185
22,3,160,138,22,21.65,88,75,13,22.97,22960,19168,25600,21768,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,459200.0,383360.0,512000.0,435360.0,0.1375,0.14772727272727273
23,4,160,136,24,21.2,88,75,13,22.35,22024,18040,24552,21464,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,440480.0,360800.0,491040.0,429280.0,0.15,0.14772727272727273
24,5,160,138,22,21.5,89,76,13,22.79,22168,18640,24936,22072,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,443360.0,372800.0,498720.0,441440.0,0.1375,0.14606741573033707
25,6,160,135,25,21.09,85,76,9,22.26,21672,17848,23880,22088,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,433440.0,356960.0,477600.0,441760.0,0.15625,0.10588235294117647
26,7,160,135,25,21.66,90,75,15,22.92,22440,18288,25576,21912,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,448800.0,365760.0,511520.0,438240.0,0.15625,0.16666666666666666
27,8,160,134,26,21.69,92,75,17,23.1,22760,18656,26440,22072,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,455200.0,373120.0,528800.0,441440.0,0.1625,0.18478260869565216
28,9,160,133,27,21.34,90,71,19,22.96,22472,18488,25680,20736,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,449440.0,369760.0,513600.0,414720.0,0.16875,0.2111111111111111
29,10,160,133,27,21.6,91,73,18,23.26,25976,20128,26328,21376,2,0,51,5,241227-172527_Run_17_Idx_98474,750,0,5e-05,20000000,519520.0,402560.0,526560.0,427520.0,0.16875,0.1978021978021978
