,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
62,3,52,51,1,14.42,10,10,0,15.2,109928,108736,25104,25104,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2198560.0,2174720.0,502080.0,502080.0,0.019230769230769232,0.0
63,4,52,51,1,14.35,11,10,1,14.64,111216,108680,27192,24336,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2224320.0,2173600.0,543840.0,486720.0,0.019230769230769232,0.09090909090909091
64,5,52,51,1,14.56,11,10,1,15.18,111928,109392,26680,24592,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2238560.0,2187840.0,533600.0,491840.0,0.019230769230769232,0.09090909090909091
65,6,52,51,1,14.1,11,10,1,15.0,108920,106384,25592,23728,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2178400.0,2127680.0,511840.0,474560.0,0.019230769230769232,0.09090909090909091
66,7,53,51,2,14.21,10,10,0,15.0,109512,104440,24720,24720,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2190240.0,2088800.0,494400.0,494400.0,0.03773584905660377,0.0
67,8,53,51,2,14.06,11,10,1,15.18,104536,99976,26808,24720,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2090720.0,1999520.0,536160.0,494400.0,0.03773584905660377,0.09090909090909091
68,9,50,50,0,14.24,13,10,3,15.62,102072,102072,31688,24880,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2041440.0,2041440.0,633760.0,497600.0,0.0,0.23076923076923078
69,10,51,50,1,14.41,13,9,4,16.08,104744,102208,31816,22152,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2094880.0,2044160.0,636320.0,443040.0,0.0196078431372549,0.3076923076923077
70,11,51,50,1,14.53,11,10,1,15.55,104736,102456,28728,25872,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2094720.0,2049120.0,574560.0,517440.0,0.0196078431372549,0.09090909090909091
71,12,51,50,1,15.08,14,6,8,16.5,109584,107048,36656,16112,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2191680.0,2140960.0,733120.0,322240.0,0.0196078431372549,0.5714285714285714
72,13,50,49,1,14.56,11,9,2,15.36,103168,100632,25336,21320,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2063360.0,2012640.0,506720.0,426400.0,0.02,0.18181818181818182
73,14,50,49,1,14.4,11,10,1,15.0,101704,99168,26424,24336,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2034080.0,1983360.0,528480.0,486720.0,0.02,0.09090909090909091
74,15,50,49,1,14.42,10,10,0,15.2,101840,99304,24496,24496,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2036800.0,1986080.0,489920.0,489920.0,0.02,0.0
75,16,50,49,1,14.46,10,9,1,15.3,102000,99464,25872,23016,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2040000.0,1989280.0,517440.0,460320.0,0.02,0.1
76,17,50,49,1,14.56,11,9,2,15.55,104472,101936,28600,23144,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2089440.0,2038720.0,572000.0,462880.0,0.02,0.18181818181818182
77,18,50,49,1,14.44,9,9,0,14.78,104984,102448,21864,21864,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2099680.0,2048960.0,437280.0,437280.0,0.02,0.0
78,19,50,49,1,14.24,10,9,1,14.8,102328,101136,25104,22248,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2046560.0,2022720.0,502080.0,444960.0,0.02,0.1
79,20,51,50,1,14.49,9,8,1,15.0,106312,104992,23016,20160,14,9500000,51,5,-40,241231-160445_Run_36_Idx_80697,2000,9500000,5e-05,1000000,2126240.0,2099840.0,460320.0,403200.0,0.0196078431372549,0.1111111111111111
80,1,160,158,2,10.81,54,48,6,11.3,43648,42832,20520,17480,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,872960.0,856640.0,410400.0,349600.0,0.0125,0.1111111111111111
81,2,160,158,2,11.1,51,47,4,11.27,44824,44232,18608,16688,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,896480.0,884640.0,372160.0,333760.0,0.0125,0.0784313725490196
82,3,160,157,3,10.68,50,48,2,11.0,43504,42144,17232,16272,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,870080.0,842880.0,344640.0,325440.0,0.01875,0.04
83,4,160,158,2,10.79,53,47,6,11.23,42048,41568,19488,16792,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,840960.0,831360.0,389760.0,335840.0,0.0125,0.11320754716981132
84,5,160,158,2,10.99,51,47,4,11.39,44736,44032,18272,16512,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,894720.0,880640.0,365440.0,330240.0,0.0125,0.0784313725490196
85,6,160,157,3,10.79,51,47,4,11.24,45248,44416,17912,16216,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,904960.0,888320.0,358240.0,324320.0,0.01875,0.0784313725490196
86,7,160,159,1,10.64,49,47,2,11.16,45160,44808,17128,16408,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,903200.0,896160.0,342560.0,328160.0,0.00625,0.04081632653061224
87,8,160,158,2,10.59,49,48,1,11.12,44912,44432,17112,16536,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,898240.0,888640.0,342240.0,330720.0,0.0125,0.02040816326530612
88,9,160,156,4,10.92,48,45,3,11.31,44984,43272,17096,15560,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,899680.0,865440.0,341920.0,311200.0,0.025,0.0625
89,10,160,157,3,10.68,51,46,5,11.1,44656,43296,18200,15960,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,893120.0,865920.0,364000.0,319200.0,0.01875,0.09803921568627451
90,11,160,158,2,10.84,50,47,3,11.28,43800,43208,17272,15960,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,876000.0,864160.0,345440.0,319200.0,0.0125,0.06
91,12,160,158,2,10.64,48,45,3,11.17,42248,41768,16696,15544,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,844960.0,835360.0,333920.0,310880.0,0.0125,0.0625
92,13,160,158,2,10.73,50,47,3,11.48,45808,45104,18680,17048,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,916160.0,902080.0,373600.0,340960.0,0.0125,0.06
93,14,160,159,1,10.89,49,46,3,11.37,44400,43992,18032,16400,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,888000.0,879840.0,360640.0,328000.0,0.00625,0.061224489795918366
94,15,160,158,2,10.68,50,47,3,11.34,44216,43568,17784,16376,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,884320.0,871360.0,355680.0,327520.0,0.0125,0.06
95,16,160,157,3,10.78,51,47,4,11.14,42944,41696,18216,16304,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,858880.0,833920.0,364320.0,326080.0,0.01875,0.0784313725490196
96,17,160,157,3,10.46,50,47,3,11.0,42144,41200,17240,15928,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,842880.0,824000.0,344800.0,318560.0,0.01875,0.06
97,18,160,158,2,10.35,49,46,3,11.08,40800,40208,16936,15688,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,816000.0,804160.0,338720.0,313760.0,0.0125,0.061224489795918366
98,19,160,158,2,10.7,51,47,4,11.14,42816,42224,17504,15760,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,856320.0,844480.0,350080.0,315200.0,0.0125,0.0784313725490196
99,20,160,159,1,10.52,50,47,3,11.04,42880,42640,17256,16120,4,9500000,51,5,-35,241231-160508_Run_30_Idx_20657,2000,9500000,5e-05,1000000,857600.0,852800.0,345120.0,322400.0,0.00625,0.06
100,1,53,50,3,10.42,11,9,2,11.0,82032,76632,19160,16072,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1640640.0,1532640.0,383200.0,321440.0,0.05660377358490566,0.18181818181818182
101,2,51,50,1,10.8,10,9,1,11.4,80136,78336,17488,16200,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1602720.0,1566720.0,349760.0,324000.0,0.0196078431372549,0.1
102,3,50,50,0,10.92,10,9,1,10.8,77296,77296,18352,16264,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1545920.0,1545920.0,367040.0,325280.0,0.0,0.1
103,4,50,49,1,10.84,13,9,4,11.15,77512,75712,22632,16264,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1550240.0,1514240.0,452640.0,325280.0,0.02,0.3076923076923077
104,5,50,49,1,10.76,13,9,4,11.92,77200,75400,21864,15880,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1544000.0,1508000.0,437280.0,317600.0,0.02,0.3076923076923077
105,6,51,49,2,11.12,12,8,4,12.33,80552,76664,22304,15968,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1611040.0,1533280.0,446080.0,319360.0,0.0392156862745098,0.3333333333333333
106,7,52,47,5,10.87,11,9,2,11.91,80232,70944,23032,18472,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1604640.0,1418880.0,460640.0,369440.0,0.09615384615384616,0.18181818181818182
107,8,50,48,2,10.68,12,7,5,12.0,76896,73008,24672,13688,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1537920.0,1460160.0,493440.0,273760.0,0.04,0.4166666666666667
108,9,50,49,1,10.64,11,9,2,11.55,75696,73896,21272,17320,14,9500000,51,5,-35,241231-160444_Run_32_Idx_17133,2000,9500000,5e-05,1000000,1513920.0,1477920.0,425440.0,346400.0,0.02,0.18181818181818182
