RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
2,67,42,25,5,81,66,15,5,414,1398,4
3,62,41,21,5,71,59,12,5,414,1398,4
4,51,34,17,5,81,64,17,5,414,1398,4
5,53,33,20,5,71,56,15,5,414,1398,4
6,55,37,18,5,86,66,20,5,414,1398,4
7,51,32,19,5,73,59,14,5,414,1398,4
8,55,33,22,5,70,54,16,5,414,1398,4
9,53,30,23,5,62,48,14,5,414,1398,4
10,51,31,20,5,70,52,18,5,414,1398,4
1,95,73,22,5,105,84,21,5,243,2866,4
2,94,73,21,5,103,85,18,5,243,2866,4
3,94,74,20,5,102,85,17,5,243,2866,4
4,104,75,29,5,99,86,13,5,243,2866,4
5,99,71,28,5,99,83,16,5,243,2866,4
6,98,67,31,5,100,80,20,5,243,2866,4
7,104,72,32,5,104,84,20,5,243,2866,4
8,96,67,29,5,103,85,18,5,243,2866,4
9,105,75,30,5,102,78,24,5,243,2866,4
10,93,73,20,5,100,77,23,5,243,2866,4
1,95,73,22,5,105,84,21,5,244,1288,4
2,94,73,21,5,103,85,18,5,244,1288,4
3,94,74,20,5,102,85,17,5,244,1288,4
4,104,75,29,5,99,86,13,5,244,1288,4
5,99,71,28,5,99,83,16,5,244,1288,4
6,98,67,31,5,100,80,20,5,244,1288,4
7,104,72,32,5,104,84,20,5,244,1288,4
8,96,67,29,5,103,85,18,5,244,1288,4
9,105,75,30,5,102,78,24,5,244,1288,4
10,93,73,20,5,100,77,23,5,244,1288,4
1,98,79,19,5,90,75,15,5,225,457,4
2,101,85,16,5,94,78,16,5,225,457,4
3,119,100,19,5,92,76,16,5,225,457,4
4,119,98,21,5,96,77,19,5,225,457,4
5,121,96,25,5,92,77,15,5,225,457,4
6,113,95,18,5,89,74,15,5,225,457,4
7,89,73,16,5,89,75,14,5,225,457,4
8,105,82,23,5,97,75,22,5,225,457,4
9,99,86,13,5,94,78,16,5,225,457,4
10,114,94,20,5,91,77,14,5,225,457,4
1,57,38,19,5,71,54,17,5,452,3542,4
2,66,40,26,5,75,60,15,5,452,3542,4
3,57,37,20,5,68,56,12,5,452,3542,4
4,42,34,8,5,73,59,14,5,452,3542,4
5,47,31,16,5,72,61,11,5,452,3542,4
6,54,38,16,5,66,53,13,5,452,3542,4
7,55,34,21,5,82,60,22,5,452,3542,4
8,57,33,24,5,79,60,19,5,452,3542,4
9,54,33,21,5,79,60,19,5,452,3542,4
10,64,36,28,5,86,65,21,5,452,3542,4
1,78,52,26,5,100,71,29,5,346,2949,4
2,54,39,15,5,96,76,20,5,346,2949,4
3,66,43,23,5,94,71,23,5,346,2949,4
4,84,55,29,5,82,59,23,5,346,2949,4
5,98,61,37,5,97,72,25,5,346,2949,4
6,54,35,19,5,80,59,21,5,346,2949,4
7,58,35,23,5,97,75,22,5,346,2949,4
8,66,38,28,5,69,50,19,5,346,2949,4
9,71,42,29,5,96,68,28,5,346,2949,4
10,72,43,29,5,84,69,15,5,346,2949,4
1,79,68,11,5,92,79,13,5,274,3093,4
2,113,89,24,5,94,76,18,5,274,3093,4
3,106,82,24,5,95,75,20,5,274,3093,4
4,125,102,23,5,91,76,15,5,274,3093,4
5,101,78,23,5,94,77,17,5,274,3093,4
6,102,83,19,5,89,73,16,5,274,3093,4
7,103,88,15,5,91,76,15,5,274,3093,4
8,110,92,18,5,93,76,17,5,274,3093,4
9,119,99,20,5,91,75,16,5,274,3093,4
10,107,94,13,5,94,79,15,5,274,3093,4
1,98,79,19,5,90,75,15,5,82,3223,4
2,101,85,16,5,94,78,16,5,82,3223,4
3,119,100,19,5,92,76,16,5,82,3223,4
4,119,98,21,5,96,77,19,5,82,3223,4
5,121,96,25,5,92,77,15,5,82,3223,4
6,113,95,18,5,89,74,15,5,82,3223,4
7,89,73,16,5,89,75,14,5,82,3223,4
8,105,82,23,5,97,75,22,5,82,3223,4
9,99,86,13,5,94,78,16,5,82,3223,4
10,114,94,20,5,91,77,14,5,82,3223,4
1,65,45,20,5,87,66,21,5,337,2414,4
2,86,54,32,5,102,77,25,5,337,2414,4
3,68,44,24,5,97,72,25,5,337,2414,4
4,70,41,29,5,100,74,26,5,337,2414,4
5,61,35,26,5,98,77,21,5,337,2414,4
6,59,36,23,5,80,63,17,5,337,2414,4
7,62,38,24,5,61,44,17,5,337,2414,4
8,71,41,30,5,62,45,17,5,337,2414,4
9,82,52,30,5,74,50,24,5,337,2414,4
10,83,54,29,5,102,70,32,5,337,2414,4
1,62,42,20,5,81,66,15,5,374,2040,4
2,63,37,26,5,76,60,16,5,374,2040,4
3,57,39,18,5,76,57,19,5,374,2040,4
4,53,36,17,5,76,59,17,5,374,2040,4
5,56,33,23,5,58,47,11,5,374,2040,4
6,57,36,21,5,72,55,17,5,374,2040,4
7,52,35,17,5,89,67,22,5,374,2040,4
8,56,40,16,5,58,47,11,5,374,2040,4
9,58,36,22,5,81,63,18,5,374,2040,4
10,64,40,24,5,71,55,16,5,374,2040,4
1,64,46,18,5,78,64,14,5,383,1444,4
2,62,44,18,5,86,62,24,5,383,1444,4
3,60,41,19,5,74,64,10,5,383,1444,4
4,63,42,21,5,85,67,18,5,383,1444,4
5,57,35,22,5,78,61,17,5,383,1444,4
6,59,39,20,5,62,47,15,5,383,1444,4
7,62,41,21,5,68,56,12,5,383,1444,4
8,58,40,18,5,79,62,17,5,383,1444,4
9,61,44,17,5,72,56,16,5,383,1444,4
10,66,41,25,5,73,52,21,5,383,1444,4
1,98,79,19,5,90,75,15,5,104,2618,4
2,101,85,16,5,94,78,16,5,104,2618,4
3,119,100,19,5,92,76,16,5,104,2618,4
4,119,98,21,5,96,77,19,5,104,2618,4
5,121,96,25,5,92,77,15,5,104,2618,4
6,113,95,18,5,89,74,15,5,104,2618,4
7,89,73,16,5,89,75,14,5,104,2618,4
8,105,82,23,5,97,75,22,5,104,2618,4
9,99,86,13,5,94,78,16,5,104,2618,4
10,114,94,20,5,91,77,14,5,104,2618,4
1,98,79,19,5,90,75,15,5,259,60,4
2,101,85,16,5,94,78,16,5,259,60,4
3,119,100,19,5,92,76,16,5,259,60,4
4,119,98,21,5,96,77,19,5,259,60,4
5,121,96,25,5,92,77,15,5,259,60,4
6,113,95,18,5,89,74,15,5,259,60,4
7,89,73,16,5,89,75,14,5,259,60,4
8,105,82,23,5,97,75,22,5,259,60,4
9,99,86,13,5,94,78,16,5,259,60,4
10,114,94,20,5,91,77,14,5,259,60,4
1,96,71,25,5,100,82,18,5,267,1094,4
2,94,70,24,5,104,80,24,5,267,1094,4
3,94,70,24,5,101,80,21,5,267,1094,4
4,95,69,26,5,102,81,21,5,267,1094,4
5,94,68,26,5,105,84,21,5,267,1094,4
6,98,68,30,5,104,82,22,5,267,1094,4
7,96,69,27,5,98,81,17,5,267,1094,4
8,95,66,29,5,102,83,19,5,267,1094,4
9,99,71,28,5,100,87,13,5,267,1094,4
10,100,69,31,5,98,84,14,5,267,1094,4
1,59,45,14,5,80,64,16,5,343,3568,4
2,66,47,19,5,67,53,14,5,343,3568,4
3,69,45,24,5,71,55,16,5,343,3568,4
4,69,45,24,5,94,72,22,5,343,3568,4
5,51,34,17,5,79,61,18,5,343,3568,4
6,52,35,17,5,80,63,17,5,343,3568,4
7,63,38,25,5,71,54,17,5,343,3568,4
8,77,46,31,5,79,61,18,5,343,3568,4
9,47,35,12,5,53,43,10,5,343,3568,4
10,56,38,18,5,66,51,15,5,343,3568,4
1,67,45,22,5,82,61,21,5,305,1530,4
2,65,46,19,5,71,59,12,5,305,1530,4
3,65,44,21,5,78,61,17,5,305,1530,4
4,73,49,24,5,83,66,17,5,305,1530,4
5,60,36,24,5,76,58,18,5,305,1530,4
6,58,39,19,5,60,50,10,5,305,1530,4
7,57,37,20,5,80,61,19,5,305,1530,4
8,70,46,24,5,69,56,13,5,305,1530,4
9,49,33,16,5,70,53,17,5,305,1530,4
10,52,35,17,5,67,49,18,5,305,1530,4
1,92,78,14,5,88,75,13,5,144,2025,4
2,119,96,23,5,93,75,18,5,144,2025,4
3,114,99,15,5,94,74,20,5,144,2025,4
4,118,100,18,5,94,77,17,5,144,2025,4
5,122,97,25,5,94,77,17,5,144,2025,4
6,122,99,23,5,90,72,18,5,144,2025,4
7,104,82,22,5,92,75,17,5,144,2025,4
8,85,69,16,5,93,77,16,5,144,2025,4
9,104,84,20,5,87,77,10,5,144,2025,4
10,109,94,15,5,93,77,16,5,144,2025,4
1,91,79,12,5,89,74,15,5,192,1562,4
2,120,96,24,5,93,77,16,5,192,1562,4
3,121,104,17,5,93,75,18,5,192,1562,4
4,130,107,23,5,101,78,23,5,192,1562,4
5,117,92,25,5,93,73,20,5,192,1562,4
6,110,92,18,5,89,75,14,5,192,1562,4
7,90,72,18,5,87,74,13,5,192,1562,4
8,89,72,17,5,93,77,16,5,192,1562,4
9,104,85,19,5,88,77,11,5,192,1562,4
10,110,93,17,5,92,76,16,5,192,1562,4
1,68,47,21,5,75,58,17,5,315,1483,4
2,69,47,22,5,76,61,15,5,315,1483,4
3,78,51,27,5,75,62,13,5,315,1483,4
4,71,45,26,5,85,67,18,5,315,1483,4
5,52,37,15,5,79,61,18,5,315,1483,4
6,61,38,23,5,65,55,10,5,315,1483,4
7,68,49,19,5,70,53,17,5,315,1483,4
8,50,34,16,5,81,61,20,5,315,1483,4
9,50,36,14,5,65,51,14,5,315,1483,4
10,55,38,17,5,81,60,21,5,315,1483,4
1,52,37,15,5,59,47,12,5,449,1500,4
2,66,40,26,5,73,59,14,5,449,1500,4
3,55,37,18,5,67,54,13,5,449,1500,4
4,46,34,12,5,74,60,14,5,449,1500,4
5,48,32,16,5,71,60,11,5,449,1500,4
6,59,39,20,5,62,51,11,5,449,1500,4
7,53,32,21,5,93,69,24,5,449,1500,4
8,55,32,23,5,84,63,21,5,449,1500,4
9,59,35,24,5,94,69,25,5,449,1500,4
10,60,36,24,5,79,61,18,5,449,1500,4
1,64,46,18,5,72,60,12,5,363,3330,4
2,78,56,22,5,67,54,13,5,363,3330,4
3,64,42,22,5,71,53,18,5,363,3330,4
4,68,44,24,5,85,65,20,5,363,3330,4
5,49,36,13,5,65,45,20,5,363,3330,4
6,61,38,23,5,57,45,12,5,363,3330,4
7,53,35,18,5,79,63,16,5,363,3330,4
8,56,41,15,5,95,75,20,5,363,3330,4
9,61,41,20,5,74,61,13,5,363,3330,4
10,63,39,24,5,88,67,21,5,363,3330,4
1,98,79,19,5,90,75,15,5,171,792,4
2,101,85,16,5,94,78,16,5,171,792,4
3,119,100,19,5,92,76,16,5,171,792,4
4,119,98,21,5,96,77,19,5,171,792,4
5,121,96,25,5,92,77,15,5,171,792,4
6,113,95,18,5,89,74,15,5,171,792,4
7,89,73,16,5,89,75,14,5,171,792,4
8,105,82,23,5,97,75,22,5,171,792,4
9,99,86,13,5,94,78,16,5,171,792,4
10,114,94,20,5,91,77,14,5,171,792,4
1,98,79,19,5,90,75,15,5,204,2806,4
2,101,85,16,5,94,78,16,5,204,2806,4
3,119,100,19,5,92,76,16,5,204,2806,4
4,119,98,21,5,96,77,19,5,204,2806,4
5,121,96,25,5,92,77,15,5,204,2806,4
6,113,95,18,5,89,74,15,5,204,2806,4
7,89,73,16,5,89,75,14,5,204,2806,4
8,105,82,23,5,97,75,22,5,204,2806,4
9,99,86,13,5,94,78,16,5,204,2806,4
10,114,94,20,5,91,77,14,5,204,2806,4
1,98,79,19,5,90,75,15,5,251,3280,4
2,101,85,16,5,94,78,16,5,251,3280,4
3,119,100,19,5,92,76,16,5,251,3280,4
4,119,98,21,5,96,77,19,5,251,3280,4
5,121,96,25,5,92,77,15,5,251,3280,4
6,113,95,18,5,89,74,15,5,251,3280,4
7,89,73,16,5,89,75,14,5,251,3280,4
8,105,82,23,5,97,75,22,5,251,3280,4
9,99,86,13,5,94,78,16,5,251,3280,4
10,114,94,20,5,91,77,14,5,251,3280,4
1,61,43,18,5,82,71,11,5,356,1949,4
2,57,40,17,5,92,75,17,5,356,1949,4
3,66,48,18,5,79,65,14,5,356,1949,4
4,50,39,11,5,67,51,16,5,356,1949,4
5,71,46,25,5,64,48,16,5,356,1949,4
6,81,52,29,5,75,55,20,5,356,1949,4
7,67,45,22,5,64,50,14,5,356,1949,4
8,68,43,25,5,75,58,17,5,356,1949,4
9,59,40,19,5,73,54,19,5,356,1949,4
10,65,42,23,5,84,64,20,5,356,1949,4
1,79,68,11,5,92,79,13,5,272,3840,4
2,113,89,24,5,94,76,18,5,272,3840,4
3,106,82,24,5,95,75,20,5,272,3840,4
4,125,102,23,5,91,76,15,5,272,3840,4
5,101,78,23,5,94,77,17,5,272,3840,4
6,102,83,19,5,89,73,16,5,272,3840,4
7,103,88,15,5,91,76,15,5,272,3840,4
8,110,92,18,5,93,76,17,5,272,3840,4
9,119,99,20,5,91,75,16,5,272,3840,4
10,107,94,13,5,94,79,15,5,272,3840,4
1,91,79,12,5,89,74,15,5,255,211,4
2,120,96,24,5,93,77,16,5,255,211,4
3,121,104,17,5,93,75,18,5,255,211,4
4,130,107,23,5,101,78,23,5,255,211,4
5,117,92,25,5,93,73,20,5,255,211,4
6,110,92,18,5,89,75,14,5,255,211,4
7,90,72,18,5,87,74,13,5,255,211,4
8,89,72,17,5,93,77,16,5,255,211,4
9,104,85,19,5,88,77,11,5,255,211,4
10,110,93,17,5,92,76,16,5,255,211,4
1,58,37,21,5,82,60,22,5,429,3086,4
2,63,40,23,5,85,66,19,5,429,3086,4
3,65,41,24,5,77,61,16,5,429,3086,4
4,56,35,21,5,74,62,12,5,429,3086,4
5,55,35,20,5,64,51,13,5,429,3086,4
6,50,36,14,5,80,62,18,5,429,3086,4
7,49,30,19,5,76,57,19,5,429,3086,4
8,55,33,22,5,67,51,16,5,429,3086,4
9,54,32,22,5,69,54,15,5,429,3086,4
10,44,30,14,5,64,51,13,5,429,3086,4
1,98,79,19,5,90,75,15,5,208,2797,4
2,101,85,16,5,94,78,16,5,208,2797,4
3,119,100,19,5,92,76,16,5,208,2797,4
4,119,98,21,5,96,77,19,5,208,2797,4
5,121,96,25,5,92,77,15,5,208,2797,4
6,113,95,18,5,89,74,15,5,208,2797,4
7,89,73,16,5,89,75,14,5,208,2797,4
8,105,82,23,5,97,75,22,5,208,2797,4
9,99,86,13,5,94,78,16,5,208,2797,4
10,114,94,20,5,91,77,14,5,208,2797,4
1,68,47,21,5,75,58,17,5,315,1809,4
2,69,47,22,5,76,61,15,5,315,1809,4
3,78,51,27,5,75,62,13,5,315,1809,4
4,71,45,26,5,85,67,18,5,315,1809,4
5,52,37,15,5,79,61,18,5,315,1809,4
6,61,38,23,5,65,55,10,5,315,1809,4
7,68,49,19,5,70,53,17,5,315,1809,4
8,50,34,16,5,81,61,20,5,315,1809,4
9,50,36,14,5,65,51,14,5,315,1809,4
10,55,38,17,5,81,60,21,5,315,1809,4
1,98,79,19,5,90,75,15,5,237,1464,4
2,101,85,16,5,94,78,16,5,237,1464,4
3,119,100,19,5,92,76,16,5,237,1464,4
4,119,98,21,5,96,77,19,5,237,1464,4
5,121,96,25,5,92,77,15,5,237,1464,4
6,113,95,18,5,89,74,15,5,237,1464,4
7,89,73,16,5,89,75,14,5,237,1464,4
8,105,82,23,5,97,75,22,5,237,1464,4
9,99,86,13,5,94,78,16,5,237,1464,4
10,114,94,20,5,91,77,14,5,237,1464,4
1,98,79,19,5,90,75,15,5,181,3590,4
2,101,85,16,5,94,78,16,5,181,3590,4
3,119,100,19,5,92,76,16,5,181,3590,4
4,119,98,21,5,96,77,19,5,181,3590,4
5,121,96,25,5,92,77,15,5,181,3590,4
6,113,95,18,5,89,74,15,5,181,3590,4
7,89,73,16,5,89,75,14,5,181,3590,4
8,105,82,23,5,97,75,22,5,181,3590,4
9,99,86,13,5,94,78,16,5,181,3590,4
10,114,94,20,5,91,77,14,5,181,3590,4
1,96,71,25,5,100,82,18,5,270,1872,4
2,94,70,24,5,104,80,24,5,270,1872,4
3,94,70,24,5,101,80,21,5,270,1872,4
4,95,69,26,5,102,81,21,5,270,1872,4
5,94,68,26,5,105,84,21,5,270,1872,4
6,98,68,30,5,104,82,22,5,270,1872,4
7,96,69,27,5,98,81,17,5,270,1872,4
8,95,66,29,5,102,83,19,5,270,1872,4
9,99,71,28,5,100,87,13,5,270,1872,4
10,100,69,31,5,98,84,14,5,270,1872,4
1,96,71,25,5,100,82,18,5,7,993,4
2,94,70,24,5,104,80,24,5,7,993,4
3,94,70,24,5,101,80,21,5,7,993,4
4,95,69,26,5,102,81,21,5,7,993,4
5,94,68,26,5,105,84,21,5,7,993,4
6,98,68,30,5,104,82,22,5,7,993,4
7,96,69,27,5,98,81,17,5,7,993,4
8,95,66,29,5,102,83,19,5,7,993,4
9,99,71,28,5,100,87,13,5,7,993,4
10,100,69,31,5,98,84,14,5,7,993,4
1,57,42,15,5,78,63,15,5,317,3500,4
2,68,50,18,5,75,58,17,5,317,3500,4
3,69,46,23,5,74,60,14,5,317,3500,4
4,67,45,22,5,101,74,27,5,317,3500,4
5,52,35,17,5,62,46,16,5,317,3500,4
6,55,35,20,5,77,58,19,5,317,3500,4
7,66,42,24,5,57,46,11,5,317,3500,4
8,52,35,17,5,68,52,16,5,317,3500,4
9,57,37,20,5,70,58,12,5,317,3500,4
10,59,37,22,5,76,59,17,5,317,3500,4
1,98,79,19,5,90,75,15,5,162,1153,4
2,101,85,16,5,94,78,16,5,162,1153,4
3,119,100,19,5,92,76,16,5,162,1153,4
4,119,98,21,5,96,77,19,5,162,1153,4
5,121,96,25,5,92,77,15,5,162,1153,4
6,113,95,18,5,89,74,15,5,162,1153,4
7,89,73,16,5,89,75,14,5,162,1153,4
8,105,82,23,5,97,75,22,5,162,1153,4
9,99,86,13,5,94,78,16,5,162,1153,4
10,114,94,20,5,91,77,14,5,162,1153,4
1,91,79,12,5,89,74,15,5,200,1930,4
2,120,96,24,5,93,77,16,5,200,1930,4
3,121,104,17,5,93,75,18,5,200,1930,4
4,130,107,23,5,101,78,23,5,200,1930,4
5,117,92,25,5,93,73,20,5,200,1930,4
6,110,92,18,5,89,75,14,5,200,1930,4
7,90,72,18,5,87,74,13,5,200,1930,4
8,89,72,17,5,93,77,16,5,200,1930,4
9,104,85,19,5,88,77,11,5,200,1930,4
10,110,93,17,5,92,76,16,5,200,1930,4
1,68,48,20,5,65,54,11,5,397,3490,4
2,60,47,13,5,74,58,16,5,397,3490,4
3,67,44,23,5,82,64,18,5,397,3490,4
4,73,46,27,5,89,69,20,5,397,3490,4
5,49,32,17,5,78,64,14,5,397,3490,4
6,51,35,16,5,63,47,16,5,397,3490,4
7,54,36,18,5,72,54,18,5,397,3490,4
8,67,42,25,5,64,50,14,5,397,3490,4
9,54,36,18,5,62,48,14,5,397,3490,4
10,61,39,22,5,73,52,21,5,397,3490,4
1,56,42,14,5,75,59,16,5,289,3473,4
2,71,50,21,5,79,64,15,5,289,3473,4
3,65,42,23,5,70,53,17,5,289,3473,4
4,58,46,12,5,75,56,19,5,289,3473,4
5,69,46,23,5,63,51,12,5,289,3473,4
6,63,43,20,5,74,58,16,5,289,3473,4
7,73,50,23,5,106,81,25,5,289,3473,4
8,50,36,14,5,61,51,10,5,289,3473,4
9,66,44,22,5,66,48,18,5,289,3473,4
10,66,44,22,5,70,55,15,5,289,3473,4
1,98,79,19,5,90,75,15,5,107,2530,4
2,101,85,16,5,94,78,16,5,107,2530,4
3,119,100,19,5,92,76,16,5,107,2530,4
4,119,98,21,5,96,77,19,5,107,2530,4
5,121,96,25,5,92,77,15,5,107,2530,4
6,113,95,18,5,89,74,15,5,107,2530,4
7,89,73,16,5,89,75,14,5,107,2530,4
8,105,82,23,5,97,75,22,5,107,2530,4
9,99,86,13,5,94,78,16,5,107,2530,4
10,114,94,20,5,91,77,14,5,107,2530,4
1,98,79,19,5,90,75,15,5,132,31,4
2,101,85,16,5,94,78,16,5,132,31,4
3,119,100,19,5,92,76,16,5,132,31,4
4,119,98,21,5,96,77,19,5,132,31,4
5,121,96,25,5,92,77,15,5,132,31,4
6,113,95,18,5,89,74,15,5,132,31,4
7,89,73,16,5,89,75,14,5,132,31,4
8,105,82,23,5,97,75,22,5,132,31,4
9,99,86,13,5,94,78,16,5,132,31,4
10,114,94,20,5,91,77,14,5,132,31,4
1,53,38,15,5,81,67,14,5,446,478,4
2,64,39,25,5,67,51,16,5,446,478,4
3,60,38,22,5,81,63,18,5,446,478,4
4,60,39,21,5,69,56,13,5,446,478,4
5,46,32,14,5,69,55,14,5,446,478,4
6,77,46,31,5,68,50,18,5,446,478,4
7,51,33,18,5,66,55,11,5,446,478,4
8,49,29,20,5,71,53,18,5,446,478,4
9,40,28,12,5,79,60,19,5,446,478,4
10,57,36,21,5,80,59,21,5,446,478,4
1,55,39,16,5,80,63,17,5,377,2986,4
2,75,46,29,5,71,58,13,5,377,2986,4
3,54,39,15,5,66,51,15,5,377,2986,4
4,56,38,18,5,70,59,11,5,377,2986,4
5,72,43,29,5,72,59,13,5,377,2986,4
6,49,34,15,5,78,58,20,5,377,2986,4
7,49,31,18,5,77,62,15,5,377,2986,4
8,54,31,23,5,69,51,18,5,377,2986,4
9,54,31,23,5,69,51,18,5,377,2986,4
10,53,34,19,5,87,65,22,5,377,2986,4
1,98,79,19,5,90,75,15,5,184,1849,4
2,101,85,16,5,94,78,16,5,184,1849,4
3,119,100,19,5,92,76,16,5,184,1849,4
4,119,98,21,5,96,77,19,5,184,1849,4
5,121,96,25,5,92,77,15,5,184,1849,4
6,113,95,18,5,89,74,15,5,184,1849,4
7,89,73,16,5,89,75,14,5,184,1849,4
8,105,82,23,5,97,75,22,5,184,1849,4
9,99,86,13,5,94,78,16,5,184,1849,4
10,114,94,20,5,91,77,14,5,184,1849,4
1,52,37,15,5,59,47,12,5,458,1653,4
2,66,40,26,5,73,59,14,5,458,1653,4
3,55,37,18,5,67,54,13,5,458,1653,4
4,46,34,12,5,74,60,14,5,458,1653,4
5,48,32,16,5,71,60,11,5,458,1653,4
6,59,39,20,5,62,51,11,5,458,1653,4
7,53,32,21,5,93,69,24,5,458,1653,4
8,55,32,23,5,84,63,21,5,458,1653,4
9,59,35,24,5,94,69,25,5,458,1653,4
10,60,36,24,5,79,61,18,5,458,1653,4
1,98,79,19,5,90,75,15,5,32,89,4
2,101,85,16,5,94,78,16,5,32,89,4
3,119,100,19,5,92,76,16,5,32,89,4
4,119,98,21,5,96,77,19,5,32,89,4
5,121,96,25,5,92,77,15,5,32,89,4
6,113,95,18,5,89,74,15,5,32,89,4
7,89,73,16,5,89,75,14,5,32,89,4
8,105,82,23,5,97,75,22,5,32,89,4
9,99,86,13,5,94,78,16,5,32,89,4
10,114,94,20,5,91,77,14,5,32,89,4
