    ,RNTI ,numDLTotal ,numDLnew ,numReTx_DL ,avgMCS_DL ,numULTotal ,numULnew ,numReTx_UL ,avgMCS_UL ,DL_throughput_bits ,DL_goodput_bits ,UL_throughput_bits ,UL_goodput_bits ,TTI ,PulseBWoffset ,numRBs ,NumFrames ,FolderName                    ,prf  ,FreqOffset ,PulseWidth ,BW       ,DL_throughput_bps ,DL_goodput_bps ,UL_throughput_bps ,UL_goodput_bps ,DLReTxPrcnt          ,ULReTxPrcnt
 10 ,  11 ,       131 ,     100 ,        31 ,     0.9  ,        53 ,      40 ,        13 ,     0.06 ,              6992 ,           5200 ,              1584 ,           1176 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         139840.0 ,      104000.0 ,          31680.0 ,       23520.0 ,0.2366412213740458   ,0.24528301886792453
 11 ,  12 ,       129 ,      96 ,        33 ,     1.34 ,        55 ,      43 ,        12 ,     0.11 ,              7752 ,           5104 ,              1656 ,           1304 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         155040.0 ,      102080.0 ,          33120.0 ,       26080.0 ,0.2558139534883721   ,0.21818181818181817
 12 ,  13 ,       135 ,      98 ,        37 ,     1.07 ,        52 ,      43 ,         9 ,     0.13 ,              8552 ,           5488 ,              1576 ,           1296 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         171040.0 ,      109760.0 ,          31520.0 ,       25920.0 ,0.2740740740740741   ,0.17307692307692307
 13 ,  14 ,       134 ,      97 ,        37 ,     1.5  ,        52 ,      42 ,        10 ,     0.06 ,             10520 ,           6072 ,              1584 ,           1264 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         210400.0 ,      121440.0 ,          31680.0 ,       25280.0 ,0.27611940298507465  ,0.19230769230769232
 14 ,  15 ,       137 ,     101 ,        36 ,     0.66 ,        52 ,      43 ,         9 ,     0.08 ,              6264 ,           4640 ,              1600 ,           1296 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         125280.0 ,       92800.0 ,          32000.0 ,       25920.0 ,0.26277372262773724  ,0.17307692307692307
 15 ,  16 ,       130 ,     102 ,        28 ,     1.05 ,        51 ,      42 ,         9 ,     0.06 ,              8504 ,           5848 ,              1536 ,           1248 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         170080.0 ,      116960.0 ,          30720.0 ,       24960.0 ,0.2153846153846154   ,0.17647058823529413
 16 ,  17 ,       132 ,     103 ,        29 ,     0.91 ,        53 ,      39 ,        14 ,     0.08 ,              7760 ,           5368 ,              1544 ,           1128 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         155200.0 ,      107360.0 ,          30880.0 ,       22560.0 ,0.2196969696969697   ,0.2641509433962264
 17 ,  18 ,       130 ,     108 ,        22 ,     0.78 ,        54 ,      43 ,        11 ,     0.06 ,              6384 ,           4944 ,              1608 ,           1264 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         127680.0 ,       98880.0 ,          32160.0 ,       25280.0 ,0.16923076923076924  ,0.2037037037037037
 18 ,  19 ,       129 ,     106 ,        23 ,     0.95 ,        52 ,      41 ,        11 ,     0.13 ,              7712 ,           5816 ,              1552 ,           1224 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         154240.0 ,      116320.0 ,          31040.0 ,       24480.0 ,0.17829457364341086  ,0.21153846153846154
 19 ,  20 ,       130 ,     103 ,        27 ,     1.16 ,        53 ,      43 ,        10 ,     0.11 ,              7400 ,           5384 ,              1672 ,           1344 ,  4 ,      1000000 ,    51 ,        5 ,241228-123737_Run_2_Idx_35444 ,2000 ,   1000000 ,5e-05      ,18000000 ,         148000.0 ,      107680.0 ,          33440.0 ,       26880.0 ,0.2076923076923077   ,0.18867924528301888
 20 ,   1 ,       135 ,     102 ,        33 ,     1.05 ,        54 ,      43 ,        11 ,     0.07 ,              7984 ,           5568 ,              1624 ,           1272 ,  4 ,      3000000 ,    51 ,        5 ,241228-125357_Run_2_Idx_96947 ,2000 ,   3000000 ,5e-05      ,14000000 ,         159680.0 ,      111360.0 ,          32480.0 ,       25440.0 ,0.24444444444444444  ,0.2037037037037037
 21 ,   2 ,       130 ,     108 ,        22 ,     0.98 ,        52 ,      42 ,        10 ,     0.08 ,              7016 ,           5528 ,              1576 ,           1272 ,  4 ,      3000000 ,    51 ,        5 ,241228-125357_Run_2_Idx_96947 ,2000 ,   3000000 ,5e-05      ,14000000 ,         140320.0 ,      110560.0 ,          31520.0 ,       25440.0 ,0.16923076923076924  ,0.19230769230769232
 22 ,   3 ,       132 ,     108 ,        24 ,     0.86 ,        53 ,      42 ,        11 ,     0.15 ,              6720 ,           5168 ,              1640 ,           1288 ,  4 ,      3000000 ,    51 ,        5 ,241228-125357_Run_2_Idx_96947 ,2000 ,   3000000 ,5e-05      ,14000000 ,         134400.0 ,      103360.0 ,          32800.0 ,       25760.0 ,0.18181818181818182  ,0.20754716981132076
