,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
193,3869.5,10.5,41.55,15.25,26.3,17.5445,11.1,3.95,7.15,15.118499999999997,52632.0,22248.4,13179.6,5376.0,14.0,0.0,51.0,5.0,3840.0,0.0,9.470000000000001e-05,20000000.0,1052640.0,444968.0,263592.0,107520.0,0.6329064629263074,0.6386020229770228
194,3889.5,10.5,160.0,149.0,11.0,24.384500000000003,90.65,79.5,11.15,26.285500000000003,25520.0,23760.0,30466.4,26978.4,2.0,0.0,51.0,5.0,640.0,0.0,1.2799999999999996e-05,20000000.0,510400.0,475200.0,609328.0,539568.0,0.06874999999999999,0.12162709211710773
195,3909.5,10.5,151.3,129.1,22.2,22.6075,50.25,40.8,9.45,23.8495,93829.6,79200.0,37117.6,30304.8,4.0,0.0,51.0,5.0,640.0,0.0,5.450000000000001e-05,20000000.0,1876592.0,1584000.0,742352.0,606096.0,0.14667826005736317,0.18610928127356954
196,3929.5,10.5,84.0,27.95,56.05,18.6435,21.5,7.3,14.2,16.8615,73504.4,25611.2,25870.4,7586.0,7.0,0.0,51.0,5.0,4800.0,0.0,3.33e-05,20000000.0,1470088.0,512224.0,517408.0,151720.0,0.6670730011011702,0.6584208574861422
197,3949.5,10.5,158.95,136.95,22.0,22.113,51.95,48.1,3.85,23.5895,96266.4,82233.6,40714.8,37010.8,4.0,0.0,51.0,5.0,600.0,0.0,9.930000000000001e-05,20000000.0,1925328.0,1644672.0,814296.0,740216.0,0.13842497259868658,0.07296406467763686
198,3969.5,10.5,160.0,145.95,14.05,24.301,91.75,81.8,9.95,26.176,25630.0,23288.4,30796.8,27687.2,2.0,0.0,51.0,5.0,625.0,0.0,3.910000000000001e-05,20000000.0,512600.0,465768.0,615936.0,553744.0,0.08781249999999999,0.1082350881234492
199,3989.5,10.5,46.0,26.45,19.55,21.013499999999997,10.85,7.55,3.3,20.5215,112639.6,69830.8,37642.0,23110.8,14.0,0.0,51.0,5.0,800.0,0.0,3.16e-05,20000000.0,2252792.0,1396616.0,752840.0,462216.0,0.4210030132316384,0.27631257631257633
200,4009.5,10.5,160.0,145.95,14.05,24.301,91.75,81.8,9.95,26.176,25630.0,23288.4,30796.8,27687.2,2.0,0.0,51.0,5.0,625.0,0.0,3.910000000000001e-05,20000000.0,512600.0,465768.0,615936.0,553744.0,0.08781249999999999,0.1082350881234492
201,4029.5,10.5,160.0,150.2,9.8,24.250999999999998,51.2,47.05,4.15,26.141499999999997,104914.8,97836.0,44250.8,40301.2,4.0,0.0,51.0,5.0,1000.0,0.0,8.399999999999998e-06,20000000.0,2098296.0,1956720.0,885016.0,806024.0,0.061250000000000006,0.0797773464431146
202,4049.5,10.5,160.0,154.7,5.3,24.295500000000004,52.1,50.1,2.0,26.214,104531.2,100455.2,45299.6,43535.6,4.0,0.0,51.0,5.0,500.0,0.0,6.28e-05,20000000.0,2090624.0,2009104.0,905992.0,870712.0,0.033125,0.03828225049090749
203,4069.5,10.5,34.65,14.05,20.6,2.2904999999999998,25.45,9.1,16.35,0.12250000000000001,10442.0,5105.6,1620.4,560.8,7.0,0.0,51.0,5.0,4000.0,0.0,6.35e-05,20000000.0,208840.0,102112.0,32408.0,11216.0,0.5876390217500074,0.6418853718883704
204,4089.5,10.5,48.4,16.4,32.0,24.238,9.75,2.65,7.1,26.2815,131094.8,43797.6,41610.8,11240.8,14.0,0.0,51.0,5.0,2500.0,0.0,2.24e-05,20000000.0,2621896.0,875952.0,832216.0,224816.0,0.6610642183793036,0.7304645354645354
205,4109.5,10.5,91.55,45.0,46.55,24.242999999999995,20.8,8.4,12.4,26.275,143214.0,69616.4,39288.0,16307.2,7.0,0.0,51.0,5.0,2000.0,0.0,3.470000000000001e-05,20000000.0,2864280.0,1392328.0,785760.0,326144.0,0.5042882212195832,0.5848376301948452
206,4129.5,10.5,46.0,26.45,19.55,21.013499999999997,10.85,7.55,3.3,20.5215,112639.6,69830.8,37642.0,23110.8,14.0,0.0,51.0,5.0,800.0,0.0,3.16e-05,20000000.0,2252792.0,1396616.0,752840.0,462216.0,0.4210030132316384,0.27631257631257633
207,4149.5,10.5,152.4,82.9,69.5,20.07,79.7,39.2,40.5,21.275500000000005,20324.8,11038.0,18846.0,9396.0,2.0,0.0,51.0,5.0,3750.0,0.0,7.449999999999998e-05,20000000.0,406496.0,220760.0,376920.0,187920.0,0.45591820713369435,0.5070581752212128
208,4169.5,10.5,90.8,44.7,46.1,24.247000000000003,20.2,7.9,12.3,26.2905,142279.6,68970.8,37912.8,15150.8,7.0,0.0,51.0,5.0,2000.0,0.0,5.52e-05,20000000.0,2845592.0,1379416.0,758256.0,303016.0,0.5063595729584025,0.6080016329914533
209,4189.5,10.5,92.9,53.4,39.5,21.765499999999996,23.0,11.6,11.4,23.207500000000003,123834.0,69580.0,32235.6,17597.6,7.0,0.0,51.0,5.0,1280.0,0.0,3.7000000000000005e-05,20000000.0,2476680.0,1391600.0,644712.0,351952.0,0.42137796280848416,0.4831980506219974
210,4209.5,10.5,91.1,53.25,37.85,24.115999999999996,19.9,8.45,11.45,26.124000000000002,147370.0,84982.8,39536.0,16258.8,7.0,0.0,51.0,5.0,1500.0,0.0,4.06e-05,20000000.0,2947400.0,1699656.0,790720.0,325176.0,0.41325708227327895,0.5493711019148664
211,4229.5,10.5,143.65,80.55,63.1,18.457500000000003,81.5,41.85,39.65,18.416999999999998,18954.8,10556.0,14464.4,7690.8,2.0,0.0,51.0,5.0,3750.0,0.0,6.989999999999999e-05,20000000.0,379096.0,211120.0,289288.0,153816.0,0.43921247937066327,0.48500499161230576
212,4249.5,10.5,153.3,82.1,71.2,24.204,42.15,20.9,21.25,26.160500000000003,111667.2,55007.6,37801.6,17064.0,4.0,0.0,51.0,5.0,2500.0,0.0,4.660000000000001e-05,20000000.0,2233344.0,1100152.0,756032.0,341280.0,0.4642258948403253,0.5014617051377952
213,4269.5,10.5,92.15,64.9,27.25,24.217499999999998,26.05,22.75,3.3,26.195,155463.6,107658.8,50016.8,43251.2,7.0,0.0,51.0,5.0,600.0,0.0,4.410000000000001e-05,20000000.0,3109272.0,2153176.0,1000336.0,865024.0,0.2943116453366005,0.11775028419856004
214,4289.5,10.5,144.0,79.8,64.2,18.143000000000004,80.5,40.25,40.25,18.225,17895.2,9586.4,14617.6,6862.8,2.0,0.0,51.0,5.0,3840.0,0.0,6.13e-05,20000000.0,357904.0,191728.0,292352.0,137256.0,0.44585798769888185,0.4981007732799414
215,4309.5,10.5,48.7,28.55,20.15,24.113999999999997,10.25,6.3,3.95,26.182,162038.0,91063.2,44792.8,27518.0,14.0,0.0,51.0,5.0,1000.0,0.0,2.8600000000000007e-05,20000000.0,3240760.0,1821264.0,895856.0,550360.0,0.40722683916505875,0.3394005994005994
216,4329.5,10.5,160.0,122.7,37.3,24.345499999999994,85.7,58.2,27.5,26.261000000000003,25554.0,19714.0,28683.2,19652.0,2.0,0.0,51.0,5.0,1875.0,0.0,2.0700000000000002e-05,20000000.0,511080.0,394280.0,573664.0,393040.0,0.23312500000000003,0.32035872047387715
217,4349.5,10.5,156.35,125.7,30.65,22.296000000000003,46.8,33.75,13.05,23.807,95317.2,76284.4,36190.0,24637.6,4.0,0.0,51.0,5.0,1200.0,0.0,5.4099999999999994e-05,20000000.0,1906344.0,1525688.0,723800.0,492752.0,0.19595538358800338,0.27631178938155243
218,4369.5,10.5,157.6,123.75,33.85,17.676,85.35,62.0,23.35,18.755999999999997,19374.0,14525.2,20250.0,14064.0,2.0,0.0,51.0,5.0,1875.0,0.0,4.27e-05,20000000.0,387480.0,290504.0,405000.0,281280.0,0.21474370589468156,0.27297534279941693
219,4389.5,10.5,160.0,150.2,9.8,24.250999999999998,51.2,47.05,4.15,26.141499999999997,104914.8,97836.0,44250.8,40301.2,4.0,0.0,51.0,5.0,1000.0,0.0,8.399999999999998e-06,20000000.0,2098296.0,1956720.0,885016.0,806024.0,0.061250000000000006,0.0797773464431146
220,4409.5,10.5,160.0,150.2,9.8,24.250999999999998,51.2,47.05,4.15,26.141499999999997,104914.8,97836.0,44250.8,40301.2,4.0,0.0,51.0,5.0,1000.0,0.0,8.399999999999998e-06,20000000.0,2098296.0,1956720.0,885016.0,806024.0,0.061250000000000006,0.0797773464431146
221,4429.5,10.5,92.2,53.6,38.6,19.198,23.65,14.1,9.55,20.068,112616.8,61182.8,32761.2,19040.4,7.0,0.0,51.0,5.0,1500.0,0.0,2.900000000000001e-05,20000000.0,2252336.0,1223656.0,655224.0,380808.0,0.41754626939503303,0.39823608650220343
222,4449.5,10.5,45.8,13.7,32.1,23.4895,10.2,2.85,7.35,23.294999999999998,107015.6,32872.0,25824.8,7455.6,14.0,0.0,51.0,5.0,2560.0,0.0,7.599999999999999e-06,20000000.0,2140312.0,657440.0,516496.0,149112.0,0.700808667491222,0.718181818181818
223,4469.5,10.5,89.85,27.45,62.4,24.2235,19.85,5.8,14.05,26.2445,114265.2,36086.8,37028.8,10853.6,7.0,0.0,51.0,5.0,4000.0,0.0,4.75e-05,20000000.0,2285304.0,721736.0,740576.0,217072.0,0.6943718833873209,0.7061101700232133
224,4489.5,10.5,47.5,25.45,22.05,24.027,9.75,4.6,5.15,26.095000000000006,159698.0,79386.8,42411.6,19953.6,14.0,0.0,51.0,5.0,640.0,0.0,9.46e-05,20000000.0,3193960.0,1587736.0,848232.0,399072.0,0.4615684066941144,0.5099873737373736
225,4509.5,10.5,160.0,137.7,22.3,24.336,88.45,69.45,19.0,26.2565,25345.2,21750.4,29684.0,23500.0,2.0,0.0,51.0,5.0,625.0,0.0,9.970000000000001e-05,20000000.0,506904.0,435008.0,593680.0,470000.0,0.139375,0.21411952875296736
226,4529.5,10.5,160.0,134.0,26.0,21.93,87.1,62.1,25.0,23.429499999999997,23634.0,19704.4,24923.2,18071.6,2.0,0.0,51.0,5.0,1280.0,0.0,5.799999999999998e-05,20000000.0,472680.0,394088.0,498464.0,361432.0,0.16250000000000003,0.2860753831392497
227,4549.5,10.5,48.95,31.1,17.85,24.119,10.5,7.05,3.45,26.159,161248.8,102302.8,45773.6,30760.4,14.0,0.0,51.0,5.0,800.0,0.0,1.8200000000000002e-05,20000000.0,3224976.0,2046056.0,915472.0,615208.0,0.36250519340178755,0.2938353313353313
228,4569.5,10.5,150.45,116.95,33.5,22.719,50.05,40.85,9.2,23.816,100658.4,73087.6,37035.6,30463.2,4.0,0.0,51.0,5.0,1250.0,0.0,1.6899999999999997e-05,20000000.0,2013168.0,1461752.0,740712.0,609264.0,0.2225180915633745,0.18252694710559908
229,4589.5,10.5,42.25,12.45,29.8,22.201,10.75,2.95,7.8,20.327,82427.2,27192.8,22748.4,6110.0,14.0,0.0,51.0,5.0,2400.0,0.0,1.37e-05,20000000.0,1648544.0,543856.0,454968.0,122200.0,0.7047952291100475,0.7237062937062937
230,4609.5,10.5,158.05,116.9,41.15,22.307000000000002,86.1,59.85,26.25,23.2445,23298.0,17231.2,24672.8,17210.8,2.0,0.0,51.0,5.0,1920.0,0.0,6.499999999999998e-05,20000000.0,465960.0,344624.0,493456.0,344216.0,0.2604025581622184,0.30404059104922476
231,4629.5,10.5,91.9,50.3,41.6,19.202999999999996,22.8,14.15,8.65,20.1175,108251.2,51779.6,33098.4,19053.6,7.0,0.0,51.0,5.0,1500.0,0.0,3.33e-05,20000000.0,2165024.0,1035592.0,661968.0,381072.0,0.4511063530497901,0.3775237516107081
232,4649.5,10.5,156.4,101.25,55.15,24.287,46.1,28.0,18.1,26.248,109569.6,68003.2,39089.6,22618.4,4.0,0.0,51.0,5.0,1600.0,0.0,4.799999999999999e-06,20000000.0,2191392.0,1360064.0,781792.0,452368.0,0.35256986648190247,0.3832848882909238
233,4669.5,10.5,49.4,28.55,20.85,19.3235,11.1,7.5,3.6,20.622500000000002,105987.2,61923.6,33484.4,25305.2,14.0,0.0,51.0,5.0,600.0,0.0,4.71e-05,20000000.0,2119744.0,1238472.0,669688.0,506104.0,0.4185260039832147,0.3126612276612276
234,4689.5,10.5,160.0,101.35,58.65,24.35,84.8,52.85,31.95,26.253999999999998,25219.2,15978.4,28268.8,17804.8,2.0,0.0,51.0,5.0,2000.0,0.0,9.03e-05,20000000.0,504384.0,319568.0,565376.0,356096.0,0.36656249999999996,0.37529978638992556
235,4709.5,10.5,159.8,132.0,27.8,22.1175,87.5,67.75,19.75,23.318999999999996,23336.4,18852.0,26366.4,19868.8,2.0,0.0,51.0,5.0,960.0,0.0,8.259999999999997e-05,20000000.0,466728.0,377040.0,527328.0,397376.0,0.17393927633150227,0.2251769294303208
236,4729.5,10.5,157.05,104.4,52.65,24.1875,43.2,23.4,19.8,26.1565,113798.4,70193.2,38385.2,18909.6,4.0,0.0,51.0,5.0,1200.0,0.0,9.179999999999998e-05,20000000.0,2275968.0,1403864.0,767704.0,378192.0,0.3350291479503164,0.4513555280474607
237,4749.5,10.5,79.95,27.4,52.55,17.097500000000004,24.05,8.45,15.6,14.55,47858.4,17899.6,18116.0,6392.8,7.0,0.0,51.0,5.0,5000.0,0.0,4.569999999999999e-05,20000000.0,957168.0,357992.0,362320.0,127856.0,0.6571013177255345,0.644541236873684
238,4769.5,10.5,35.7,11.95,23.75,16.599999999999998,11.55,3.6,7.95,12.1115,36904.8,16320.0,7168.0,3158.4,14.0,0.0,51.0,5.0,3750.0,0.0,9.46e-05,20000000.0,738096.0,326400.0,143360.0,63168.0,0.6644036765186814,0.688272977022977
239,4789.5,10.5,86.35,47.8,38.55,22.858,21.8,11.7,10.1,23.960500000000003,129406.4,69550.4,36558.8,19684.8,7.0,0.0,51.0,5.0,1250.0,0.0,5.550000000000001e-05,20000000.0,2588128.0,1391008.0,731176.0,393696.0,0.4456164925025833,0.4582696360376734
240,4809.5,10.5,160.0,125.3,34.7,24.402000000000005,89.3,66.8,22.5,26.327499999999997,25182.8,19729.2,29844.0,22596.8,2.0,0.0,51.0,5.0,1280.0,0.0,7.21e-05,20000000.0,503656.0,394584.0,596880.0,451936.0,0.21687499999999998,0.2508166458798603
241,4829.5,10.5,47.6,29.15,18.45,24.0745,10.75,8.0,2.75,26.099,159627.6,93799.2,46934.4,34971.6,14.0,0.0,51.0,5.0,600.0,0.0,5.34e-05,20000000.0,3192552.0,1875984.0,938688.0,699432.0,0.3852979707165015,0.2443473193473193
242,4849.5,10.5,89.85,27.45,62.4,24.2235,19.85,5.8,14.05,26.2445,114265.2,36086.8,37028.8,10853.6,7.0,0.0,51.0,5.0,4000.0,0.0,4.75e-05,20000000.0,2285304.0,721736.0,740576.0,217072.0,0.6943718833873209,0.7061101700232133
243,4869.5,10.5,89.0,44.45,44.55,24.0435,21.05,10.35,10.7,26.137,142837.6,68430.8,40702.4,20255.2,7.0,0.0,51.0,5.0,1500.0,0.0,2.6e-05,20000000.0,2856752.0,1368616.0,814048.0,405104.0,0.49982477450139096,0.5048956398460874
244,4889.5,10.5,83.65,39.1,44.55,18.448500000000003,25.1,11.05,14.05,16.969500000000004,82156.4,35576.4,17839.6,7546.8,7.0,0.0,51.0,5.0,2500.0,0.0,4.509999999999999e-05,20000000.0,1643128.0,711528.0,356792.0,150936.0,0.5318896687403961,0.5553835726298244
245,4909.5,10.5,151.45,93.35,58.1,20.394000000000005,80.6,47.85,32.75,21.4625,21341.2,13107.6,21470.4,12244.8,2.0,0.0,51.0,5.0,2400.0,0.0,8.39e-05,20000000.0,426824.0,262152.0,429408.0,244896.0,0.38441952135456264,0.40546003306008993
246,4929.5,10.5,42.25,12.45,29.8,22.201,10.75,2.95,7.8,20.327,82427.2,27192.8,22748.4,6110.0,14.0,0.0,51.0,5.0,2400.0,0.0,1.37e-05,20000000.0,1648544.0,543856.0,454968.0,122200.0,0.7047952291100475,0.7237062937062937
247,4949.5,10.5,78.15,35.8,42.35,22.070500000000003,23.5,11.45,12.05,19.096500000000002,103338.4,47841.6,27826.8,14606.8,7.0,0.0,51.0,5.0,2400.0,0.0,4.9399999999999995e-05,20000000.0,2066768.0,956832.0,556536.0,292136.0,0.5406474926611706,0.5068234885082712
248,4969.5,10.5,42.35,15.2,27.15,22.168,10.35,2.95,7.4,20.665999999999997,93354.8,35992.0,23211.2,6530.4,14.0,0.0,51.0,5.0,1600.0,0.0,5.48e-05,20000000.0,1867096.0,719840.0,464224.0,130608.0,0.6389263462846626,0.7128855866355867
249,4989.5,10.5,87.2,58.9,28.3,22.890499999999996,24.85,18.25,6.6,22.878,137983.2,90835.2,40025.2,30533.2,7.0,0.0,51.0,5.0,750.0,0.0,6.1000000000000005e-05,20000000.0,2759664.0,1816704.0,800504.0,610664.0,0.3207858254285766,0.261544289044289
250,5009.5,10.5,47.5,23.75,23.75,24.182500000000005,9.25,2.65,6.6,26.2255,153109.2,73122.8,39957.2,11313.6,14.0,0.0,51.0,5.0,960.0,0.0,9.160000000000002e-05,20000000.0,3062184.0,1462456.0,799144.0,226272.0,0.4978632555332238,0.709875541125541
251,5029.5,10.5,47.65,17.05,30.6,24.1325,9.6,3.45,6.15,26.164000000000005,138942.4,46411.6,40950.0,14773.6,14.0,0.0,51.0,5.0,1500.0,0.0,4.4300000000000006e-05,20000000.0,2778848.0,928232.0,819000.0,295472.0,0.6410242660517764,0.6403896103896102
252,5049.5,10.5,160.0,129.3,30.7,24.3095,85.9,63.35,22.55,26.208499999999997,25162.0,20555.6,28784.0,21398.4,2.0,0.0,51.0,5.0,1200.0,0.0,3.0100000000000007e-05,20000000.0,503240.0,411112.0,575680.0,427968.0,0.191875,0.26192775373856975
253,5069.5,10.5,152.75,114.95,37.8,22.508,46.15,34.35,11.8,24.8835,95842.4,71228.4,37215.2,26877.6,4.0,0.0,51.0,5.0,1250.0,0.0,8.850000000000001e-05,20000000.0,1916848.0,1424568.0,744304.0,537552.0,0.24741468752624773,0.2529999772867516
254,5089.5,10.5,147.3,66.15,81.15,22.842,41.35,17.8,23.55,24.839,97016.4,39957.2,31565.6,12882.4,4.0,0.0,51.0,5.0,3840.0,0.0,2.82e-05,20000000.0,1940328.0,799144.0,631312.0,257648.0,0.5507607105380891,0.5680153467682441
255,5109.5,10.5,48.15,24.9,23.25,24.1675,9.9,4.55,5.35,26.252,162337.6,76910.0,42657.2,19744.0,14.0,0.0,51.0,5.0,750.0,0.0,3.14e-05,20000000.0,3246752.0,1538200.0,853144.0,394880.0,0.4805522879617434,0.5322519147519148
256,5129.5,10.5,156.35,94.1,62.25,24.271,46.4,30.95,15.45,26.228999999999996,112455.2,62169.2,40670.0,25474.0,4.0,0.0,51.0,5.0,2000.0,0.0,3.8799999999999994e-05,20000000.0,2249104.0,1243384.0,813400.0,509480.0,0.3980864246003078,0.3300652568628641
257,5149.5,10.5,160.0,101.35,58.65,24.35,84.8,52.85,31.95,26.253999999999998,25219.2,15978.4,28268.8,17804.8,2.0,0.0,51.0,5.0,2000.0,0.0,9.03e-05,20000000.0,504384.0,319568.0,565376.0,356096.0,0.36656249999999996,0.37529978638992556
258,5169.5,10.5,160.0,153.3,6.7,24.3295,90.9,79.7,11.2,26.223000000000003,25180.4,24104.8,30567.2,26998.4,2.0,0.0,51.0,5.0,1000.0,0.0,6.97e-05,20000000.0,503608.0,482096.0,611344.0,539968.0,0.041874999999999996,0.12286596458660595
259,5189.5,10.5,159.35,146.45,12.9,22.076500000000003,51.15,48.2,2.95,23.893,97488.0,87010.0,40649.6,37979.6,4.0,0.0,51.0,5.0,600.0,0.0,1.0400000000000002e-05,20000000.0,1949760.0,1740200.0,812992.0,759592.0,0.08094216323069534,0.05649137889751492
260,5209.5,10.5,160.0,143.45,16.55,21.951999999999998,88.65,68.9,19.75,23.4755,23158.0,20784.4,26844.4,20349.2,2.0,0.0,51.0,5.0,625.0,0.0,8.240000000000001e-05,20000000.0,463160.0,415688.0,536888.0,406984.0,0.10343749999999999,0.22184090005716536
261,5229.5,10.5,147.3,66.15,81.15,22.842,41.35,17.8,23.55,24.839,97016.4,39957.2,31565.6,12882.4,4.0,0.0,51.0,5.0,3840.0,0.0,2.82e-05,20000000.0,1940328.0,799144.0,631312.0,257648.0,0.5507607105380891,0.5680153467682441
262,5249.5,10.5,160.0,114.6,45.4,21.823000000000004,86.6,57.4,29.2,23.161499999999997,23045.2,16194.0,24452.8,16139.2,2.0,0.0,51.0,5.0,1875.0,0.0,7.7e-05,20000000.0,460904.0,323880.0,489056.0,322784.0,0.28374999999999995,0.3367434674692267
263,5269.5,10.5,50.2,18.55,31.65,19.182,10.3,3.5,6.8,20.0385,85713.2,29023.6,29839.2,8680.0,14.0,0.0,51.0,5.0,2500.0,0.0,4.19e-05,20000000.0,1714264.0,580472.0,596784.0,173600.0,0.6306533667164376,0.6572119547119546
264,5289.5,10.5,139.45,78.05,61.4,14.232499999999998,76.55,41.4,35.15,13.933000000000003,13222.8,7074.4,10213.2,5149.6,2.0,0.0,51.0,5.0,5000.0,0.0,4.680000000000001e-05,20000000.0,264456.0,141488.0,204264.0,102992.0,0.44064938022408395,0.45844030197607755
265,5309.5,10.5,156.35,94.1,62.25,24.271,46.4,30.95,15.45,26.228999999999996,112455.2,62169.2,40670.0,25474.0,4.0,0.0,51.0,5.0,2000.0,0.0,3.8799999999999994e-05,20000000.0,2249104.0,1243384.0,813400.0,509480.0,0.3980864246003078,0.3300652568628641
266,5329.5,10.5,158.55,120.0,38.55,24.371999999999996,47.5,34.4,13.1,26.247999999999998,110575.2,80553.2,41618.4,28592.4,4.0,0.0,51.0,5.0,1250.0,0.0,3.2099999999999994e-05,20000000.0,2211504.0,1611064.0,832368.0,571848.0,0.24289623284426276,0.27187724284443615
267,5349.5,10.5,45.8,13.7,32.1,23.4895,10.2,2.85,7.35,23.294999999999998,107015.6,32872.0,25824.8,7455.6,14.0,0.0,51.0,5.0,2560.0,0.0,7.599999999999999e-06,20000000.0,2140312.0,657440.0,516496.0,149112.0,0.700808667491222,0.718181818181818
268,5369.5,10.5,90.65,52.05,38.6,24.165499999999998,20.25,10.35,9.9,26.239000000000004,147700.4,83013.6,40531.6,20137.2,7.0,0.0,51.0,5.0,1280.0,0.0,3.280000000000001e-05,20000000.0,2954008.0,1660272.0,810632.0,402744.0,0.4248747853203561,0.4854839874719736
269,5389.5,10.5,147.15,76.85,70.3,22.727500000000003,40.7,20.45,20.25,23.612000000000002,97566.4,48236.4,33236.8,13504.0,4.0,0.0,51.0,5.0,3200.0,0.0,4.1099999999999996e-05,20000000.0,1951328.0,964728.0,664736.0,270080.0,0.4774643249561006,0.494377218260332
270,5409.5,10.5,42.15,15.2,26.95,17.316000000000003,10.65,3.65,7.0,14.670499999999999,53356.0,20323.6,18333.6,6246.0,14.0,0.0,51.0,5.0,3000.0,0.0,8.109999999999999e-05,20000000.0,1067120.0,406472.0,366672.0,124920.0,0.6387306718356929,0.6536878399378399
271,5429.5,10.5,45.8,13.7,32.1,23.4895,10.2,2.85,7.35,23.294999999999998,107015.6,32872.0,25824.8,7455.6,14.0,0.0,51.0,5.0,2560.0,0.0,7.599999999999999e-06,20000000.0,2140312.0,657440.0,516496.0,149112.0,0.700808667491222,0.718181818181818
272,5449.5,10.5,152.8,131.75,21.05,22.189999999999994,51.1,42.1,9.0,23.1975,93041.2,80209.2,36211.2,30678.4,4.0,0.0,51.0,5.0,750.0,0.0,9.289999999999998e-05,20000000.0,1860824.0,1604184.0,724224.0,613568.0,0.13765976034572383,0.17492553239599368
273,5469.5,10.5,48.4,16.4,32.0,24.238,9.75,2.65,7.1,26.2815,131094.8,43797.6,41610.8,11240.8,14.0,0.0,51.0,5.0,2500.0,0.0,5.2900000000000005e-05,20000000.0,2621896.0,875952.0,832216.0,224816.0,0.6610642183793036,0.7304645354645354
274,5489.5,10.5,49.05,28.7,20.35,24.1025,10.75,8.65,2.1,26.128500000000003,159928.4,89805.2,47271.6,38005.2,14.0,0.0,51.0,5.0,600.0,0.0,3.5e-05,20000000.0,3198568.0,1796104.0,945432.0,760104.0,0.40828792905055333,0.17824675324675324
275,5509.5,10.5,154.6,87.65,66.95,24.193999999999996,44.5,23.0,21.5,26.142999999999994,107507.2,59525.2,35273.2,18691.6,4.0,0.0,51.0,5.0,2560.0,0.0,1.12e-05,20000000.0,2150144.0,1190504.0,705464.0,373832.0,0.43241888471830414,0.48152223230146
276,5529.5,10.5,74.7,45.05,29.65,1.8385000000000002,49.15,21.9,27.25,0.09950000000000002,8535.2,3614.4,1482.0,631.6,4.0,0.0,51.0,5.0,4000.0,0.0,3.48e-05,20000000.0,170704.0,72288.0,29640.0,12632.0,0.39450464373657684,0.5537735002881818
277,5549.5,10.5,43.9,15.5,28.4,19.353,10.4,3.35,7.05,16.997999999999998,66590.8,23027.2,20844.8,6463.2,14.0,0.0,51.0,5.0,3840.0,0.0,1.79e-05,20000000.0,1331816.0,460544.0,416896.0,129264.0,0.6463271740005533,0.6753982128982129
278,5569.5,10.5,47.15,13.9,33.25,20.661,10.8,3.1,7.7,20.372999999999998,72634.8,21491.6,25649.2,6778.4,14.0,0.0,51.0,5.0,2400.0,0.0,5.319999999999999e-05,20000000.0,1452696.0,429832.0,512984.0,135568.0,0.7050349813992819,0.7133216783216783
279,5589.5,10.5,47.6,29.15,18.45,24.0745,10.75,8.0,2.75,26.099,159627.6,93799.2,46934.4,34971.6,14.0,0.0,51.0,5.0,600.0,0.0,5.34e-05,20000000.0,3192552.0,1875984.0,938688.0,699432.0,0.3852979707165015,0.2443473193473193
280,5609.5,10.5,78.3,22.05,56.25,22.444499999999998,23.3,7.9,15.4,19.222500000000004,88245.6,25751.6,22421.6,8503.6,7.0,0.0,51.0,5.0,4800.0,0.0,7.200000000000001e-06,20000000.0,1764912.0,515032.0,448432.0,170072.0,0.7183225194144346,0.6599420954712716
281,5629.5,10.5,159.2,130.4,28.8,19.633,89.75,77.8,11.95,20.935499999999998,21222.4,17074.0,24278.4,21016.4,2.0,0.0,51.0,5.0,1200.0,0.0,6.419999999999997e-05,20000000.0,424448.0,341480.0,485568.0,420328.0,0.18089506757976487,0.1322854716853086
282,5649.5,10.5,48.6,18.3,30.3,19.607499999999998,10.2,3.65,6.55,20.3965,93411.6,30466.0,30859.6,9613.2,14.0,0.0,51.0,5.0,1600.0,0.0,2.3599999999999998e-05,20000000.0,1868232.0,609320.0,617192.0,192264.0,0.622637118569231,0.6359465534465534
283,5669.5,10.5,156.05,106.25,49.8,24.246499999999994,47.4,33.8,13.6,26.197999999999997,108100.0,70784.4,40828.4,27956.8,4.0,0.0,51.0,5.0,1500.0,0.0,7.390000000000001e-05,20000000.0,2162000.0,1415688.0,816568.0,559136.0,0.3190961176235342,0.28542956483974635
284,5689.5,10.5,160.0,138.65,21.35,24.3685,91.0,81.0,10.0,26.248,25361.2,22173.2,30614.4,27468.0,2.0,0.0,51.0,5.0,600.0,0.0,5.990000000000001e-05,20000000.0,507224.0,443464.0,612288.0,549360.0,0.13343750000000004,0.10936594149026764
285,5709.5,10.5,150.7,97.25,53.45,20.780499999999996,77.75,43.35,34.4,21.38,21635.2,13653.6,20655.2,11035.6,2.0,0.0,51.0,5.0,2500.0,0.0,6.799999999999999e-05,20000000.0,432704.0,273072.0,413104.0,220712.0,0.354898346489778,0.4416934172968453
286,5729.5,10.5,19.7,7.9,11.8,2.4295000000000004,9.95,2.85,7.1,0.3035,12717.6,6014.8,1643.2,460.0,14.0,0.0,51.0,5.0,2000.0,0.0,6.35e-05,20000000.0,254352.0,120296.0,32864.0,9200.0,0.5906911287849167,0.7153787878787877
