,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
93,1,160,48,112,26.08,81,32,49,21.05,892224,275552,655672,186560,4,0,51,5,0,250421-092134_Run_718_Idx_88860,1800,0,5e-05,20000000,17844480.0,5511040.0,13113440.0,3731200.0,0.7,0.6049382716049383
94,1,80,25,55,22.31,18,6,12,27.0,1574784,533080,1069776,356592,14,0,51,5,0,250421-093830_Run_1312_Idx_65229,3280,0,5e-05,20000000,31495680.0,10661600.0,21395520.0,7131840.0,0.6875,0.6666666666666666
95,1,145,45,100,22.37,45,15,30,27.0,1189312,363712,1099368,366456,7,0,51,5,0,250421-093424_Run_1387_Idx_24331,3470,0,5e-05,20000000,23786240.0,7274240.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
96,1,80,24,56,19.98,18,7,11,21.0,1241112,413656,666800,185752,14,0,51,5,0,250421-085939_Run_560_Idx_73672,1400,0,5e-05,20000000,24822240.0,8273120.0,13336000.0,3715040.0,0.7,0.6111111111111112
97,1,160,48,112,26.3,144,48,96,27.0,226560,70016,645120,215040,2,0,51,5,0,250421-090451_Run_185_Idx_39758,470,0,5e-05,20000000,4531200.0,1400320.0,12902400.0,4300800.0,0.7,0.6666666666666666
98,1,160,48,112,26.0,81,27,54,24.0,865984,268992,835232,211280,4,0,51,5,0,250421-091910_Run_610_Idx_78813,1530,0,5e-05,20000000,17319680.0,5379840.0,16704640.0,4225600.0,0.7,0.6666666666666666
99,1,80,24,56,26.2,18,6,12,27.0,2399416,708056,1069776,356592,14,0,51,5,0,250421-091210_Run_516_Idx_54226,1290,0,5e-05,20000000,47988320.0,14161120.0,21395520.0,7131840.0,0.7,0.6666666666666666
100,1,80,24,56,24.88,18,6,12,22.5,2222640,648808,724368,183888,14,0,51,5,0,250421-091104_Run_520_Idx_54226,1300,0,5e-05,20000000,44452800.0,12976160.0,14487360.0,3677760.0,0.7,0.6666666666666666
101,1,160,48,112,25.99,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-090432_Run_186_Idx_34316,470,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
102,1,160,56,104,21.18,81,28,53,18.12,679792,212048,359384,109720,4,0,51,5,0,250421-093518_Run_1206_Idx_59929,3020,0,5e-05,20000000,13595840.0,4240960.0,7187680.0,2194400.0,0.65,0.654320987654321
