,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
64,64.0,1.0,80.0,26.0,54.0,25.66,18.0,6.0,12.0,27.0,2252944.0,724008.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,760.0,0.0,5e-05,20000000.0,45058880.0,14480160.0,21395520.0,7131840.0,0.675,0.6666666666666666
65,65.0,1.0,160.0,57.0,103.0,22.9,144.0,48.0,96.0,23.42,167064.0,59336.0,523488.0,145536.0,2.0,0.0,51.0,5.0,0.0,2740.0,0.0,5e-05,20000000.0,3341280.0,1186720.0,10469760.0,2910720.0,0.64375,0.6666666666666666
66,66.0,1.0,80.0,24.0,56.0,17.86,18.0,6.0,12.0,21.0,1181088.0,393680.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,4680.0,0.0,5e-05,20000000.0,23621760.0,7873600.0,12184640.0,4829120.0,0.7,0.6666666666666666
67,67.0,1.0,160.0,48.0,112.0,26.12,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,2230.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
68,68.0,1.0,160.0,48.0,112.0,26.3,144.0,48.0,96.0,24.0,226560.0,70016.0,575616.0,145536.0,2.0,0.0,51.0,5.0,0.0,3130.0,0.0,5e-05,20000000.0,4531200.0,1400320.0,11512320.0,2910720.0,0.7,0.6666666666666666
69,69.0,1.0,160.0,48.0,112.0,26.2,144.0,48.0,96.0,27.0,219904.0,68352.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,1540.0,0.0,5e-05,20000000.0,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
70,70.0,1.0,145.0,46.0,99.0,25.97,45.0,15.0,30.0,27.0,2028672.0,668520.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,810.0,0.0,5e-05,20000000.0,40573440.0,13370400.0,21987360.0,7329120.0,0.6827586206896552,0.6666666666666666
71,71.0,1.0,80.0,25.0,55.0,22.14,18.0,6.0,12.0,18.0,1827616.0,532264.0,33552.0,11184.0,14.0,0.0,51.0,5.0,0.0,2710.0,0.0,5e-05,20000000.0,36552320.0,10645280.0,671040.0,223680.0,0.6875,0.6666666666666666
72,72.0,1.0,80.0,25.0,55.0,25.11,18.0,6.0,12.0,24.0,2082744.0,669864.0,609232.0,241456.0,14.0,0.0,51.0,5.0,0.0,2100.0,0.0,5e-05,20000000.0,41654880.0,13397280.0,12184640.0,4829120.0,0.6875,0.6666666666666666
73,73.0,1.0,160.0,48.0,112.0,26.2,144.0,48.0,96.0,27.0,219904.0,68352.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,4170.0,0.0,5e-05,20000000.0,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
74,74.0,1.0,160.0,54.0,106.0,23.25,81.0,27.0,54.0,27.0,699824.0,204592.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,3560.0,0.0,5e-05,20000000.0,13996480.0,4091840.0,18718560.0,6239520.0,0.6625,0.6666666666666666
75,75.0,1.0,160.0,48.0,112.0,26.2,144.0,48.0,96.0,27.0,219904.0,68352.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,2560.0,0.0,5e-05,20000000.0,4398080.0,1367040.0,12902400.0,4300800.0,0.7,0.6666666666666666
