,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
318,6369.5,10.5,76.75,28.15,48.6,22.299000000000003,22.6,7.9,14.7,19.469,93362.8,35572.8,23990.0,8619.2,7.0,0.0,51.0,5.0,0.0,2730.0,0.0,5e-05,20000000.0,1867256.0,711456.0,479800.0,172384.0,0.6315816862317594,0.6401493908244481
319,6389.5,10.5,159.75,131.85,27.9,22.054,87.2,65.35,21.85,23.267499999999995,22539.2,18871.2,25101.6,19052.0,2.0,0.0,51.0,5.0,0.0,1490.0,0.0,5e-05,20000000.0,450784.0,377424.0,502032.0,381040.0,0.17465801886792454,0.24997654453579515
320,6409.5,10.5,109.9,47.15,62.75,16.693999999999996,41.0,16.15,24.85,13.642000000000001,46431.6,19173.6,12509.2,4600.8,4.0,0.0,51.0,5.0,0.0,4780.0,0.0,5e-05,20000000.0,928632.0,383472.0,250184.0,92016.0,0.5709389411605839,0.6053700659033096
321,6429.5,10.5,41.45,14.5,26.95,19.779000000000003,10.8,3.75,7.05,16.7935,63509.6,24447.2,14956.8,5622.8,14.0,0.0,51.0,5.0,0.0,2380.0,0.0,5e-05,20000000.0,1270192.0,488944.0,299136.0,112456.0,0.6494892629417006,0.6428883616383615
322,6449.5,10.5,154.85,118.35,36.5,20.116000000000003,88.5,64.05,24.45,20.4805,21342.8,15803.6,21299.2,15598.8,2.0,0.0,51.0,5.0,0.0,1630.0,0.0,5e-05,20000000.0,426856.0,316072.0,425984.0,311976.0,0.23579184781492635,0.2753062610520778
323,6469.5,10.5,73.8,31.95,41.85,18.119,25.75,9.75,16.0,14.828999999999999,66601.2,25706.4,11748.0,3905.6,7.0,0.0,51.0,5.0,0.0,3010.0,0.0,5e-05,20000000.0,1332024.0,514128.0,234960.0,78112.0,0.5668146590805334,0.6189804961711969
324,6489.5,10.5,49.05,33.65,15.4,24.122499999999995,10.3,6.25,4.05,26.162,174085.2,113050.0,45044.4,27180.8,14.0,0.0,51.0,5.0,0.0,470.0,0.0,5e-05,20000000.0,3481704.0,2261000.0,900888.0,543616.0,0.31002706332088953,0.38308469308469306
325,6509.5,10.5,44.15,13.4,30.75,23.401,10.55,3.25,7.3,23.093999999999998,105164.8,33023.2,23440.4,8524.4,14.0,0.0,51.0,5.0,0.0,3740.0,0.0,5e-05,20000000.0,2103296.0,660464.0,468808.0,170488.0,0.6962741784106321,0.6904195804195803
326,6529.5,10.5,45.1,14.35,30.75,23.180500000000002,10.1,2.85,7.25,23.125,102719.2,34858.0,25279.6,7314.0,14.0,0.0,51.0,5.0,0.0,2190.0,0.0,5e-05,20000000.0,2054384.0,697160.0,505592.0,146280.0,0.6815716999765292,0.7156818181818181
327,6549.5,10.5,146.25,82.1,64.15,23.015499999999996,44.05,23.4,20.65,23.785000000000004,99646.0,52480.8,33985.6,16140.8,4.0,0.0,51.0,5.0,0.0,2470.0,0.0,5e-05,20000000.0,1992920.0,1049616.0,679712.0,322816.0,0.438611083924697,0.46682323674960086
328,6569.5,10.5,42.15,15.45,26.7,19.822,11.5,4.05,7.45,17.647499999999997,76814.4,26401.6,10965.6,4051.2,14.0,0.0,51.0,5.0,0.0,2710.0,0.0,5e-05,20000000.0,1536288.0,528032.0,219312.0,81024.0,0.6332207648255272,0.6474408924408923
329,6589.5,10.5,85.3,32.45,52.85,20.6025,22.8,7.5,15.3,20.371500000000005,93481.2,29948.8,18418.8,5114.4,7.0,0.0,51.0,5.0,0.0,3070.0,0.0,5e-05,20000000.0,1869624.0,598976.0,368376.0,102288.0,0.6188725487898863,0.6701303353397174
330,6609.5,10.5,86.9,25.75,61.15,20.884500000000003,23.5,7.35,16.15,19.967499999999998,62608.4,19247.2,22576.4,6840.8,7.0,0.0,51.0,5.0,0.0,4560.0,0.0,5e-05,20000000.0,1252168.0,384944.0,451528.0,136816.0,0.7034241853751022,0.6839432662430374
331,6629.5,10.5,50.2,36.5,13.7,21.744999999999997,10.7,7.1,3.6,23.464499999999997,147478.8,105135.6,35930.4,26476.0,14.0,0.0,51.0,5.0,0.0,360.0,0.0,5e-05,20000000.0,2949576.0,2102712.0,718608.0,529520.0,0.2715883025640369,0.3148620823620823
332,6649.5,10.5,156.1,99.1,57.0,22.659,82.25,46.5,35.75,23.2275,24048.4,14556.4,24440.8,12633.6,2.0,0.0,51.0,5.0,0.0,3180.0,0.0,5e-05,20000000.0,480968.0,291128.0,488816.0,252672.0,0.3650195114734906,0.4338784376178616
333,6669.5,10.5,43.25,15.2,28.05,19.574000000000005,10.55,3.45,7.1,17.907999999999998,69394.4,25236.0,19760.4,6368.0,14.0,0.0,51.0,5.0,0.0,3110.0,0.0,5e-05,20000000.0,1387888.0,504720.0,395208.0,127360.0,0.648281440404838,0.671509324009324
334,6689.5,10.5,76.2,33.5,42.7,17.8425,21.85,9.1,12.75,15.332500000000001,66575.6,28831.6,19360.0,7342.4,7.0,0.0,51.0,5.0,0.0,2310.0,0.0,5e-05,20000000.0,1331512.0,576632.0,387200.0,146848.0,0.5598876415982703,0.5766755995720526
335,6709.5,10.5,48.4,18.7,29.7,24.269,9.95,2.85,7.1,26.408499999999997,142906.0,53262.0,43011.6,12149.6,14.0,0.0,51.0,5.0,0.0,1210.0,0.0,5e-05,20000000.0,2858120.0,1065240.0,860232.0,242992.0,0.6107876113512973,0.7087824675324674
336,6729.5,10.5,48.3,14.8,33.5,24.050000000000004,9.3,2.5,6.8,26.189,121018.0,37440.0,39977.6,10673.6,14.0,0.0,51.0,5.0,0.0,1980.0,0.0,5e-05,20000000.0,2420360.0,748800.0,799552.0,213472.0,0.6932183207747513,0.7312121212121212
337,6749.5,10.5,93.8,67.6,26.2,24.250000000000007,22.6,15.1,7.5,26.271500000000003,159488.4,113080.0,44955.6,29519.6,7.0,0.0,51.0,5.0,0.0,710.0,0.0,5e-05,20000000.0,3189768.0,2261600.0,899112.0,590392.0,0.2770968784690129,0.3155184335433191
338,6769.5,10.5,145.25,75.7,69.55,16.7335,68.2,30.05,38.15,18.149,15915.2,8647.2,14056.0,6458.4,2.0,0.0,51.0,5.0,0.0,4970.0,0.0,5e-05,20000000.0,318304.0,172944.0,281120.0,129168.0,0.47900600897591683,0.55841019810332
339,6789.5,10.5,157.35,112.45,44.9,24.296,47.45,35.3,12.15,26.184999999999995,108517.6,75818.8,41164.4,29114.8,4.0,0.0,51.0,5.0,0.0,1150.0,0.0,5e-05,20000000.0,2170352.0,1516376.0,823288.0,582296.0,0.28513416539287467,0.2543485920233855
340,6809.5,10.5,160.0,152.05,7.95,24.3115,89.8,75.35,14.45,26.2,25866.4,24038.4,30152.0,25512.0,2.0,0.0,51.0,5.0,0.0,410.0,0.0,5e-05,20000000.0,517328.0,480768.0,603040.0,510240.0,0.04968750000000001,0.1599981159587594
341,6829.5,10.5,91.5,38.3,53.2,21.6895,21.7,8.85,12.85,22.773,95967.2,41030.8,28797.6,11679.6,7.0,0.0,51.0,5.0,0.0,2110.0,0.0,5e-05,20000000.0,1919344.0,820616.0,575952.0,233592.0,0.5806410125711243,0.5896647338430553
342,6849.5,10.5,155.1,112.35,42.75,22.241500000000002,48.2,40.3,7.9,24.514,96847.2,67914.4,37487.2,31662.8,4.0,0.0,51.0,5.0,0.0,1190.0,0.0,5e-05,20000000.0,1936944.0,1358288.0,749744.0,633256.0,0.27565787289329907,0.1597625415978934
343,6869.5,10.5,91.5,50.45,41.05,19.4675,23.1,11.45,11.65,20.469999999999995,95556.4,53755.6,27942.0,15017.2,7.0,0.0,51.0,5.0,0.0,1520.0,0.0,5e-05,20000000.0,1911128.0,1075112.0,558840.0,300344.0,0.44551781614264946,0.4957491396781678
344,6889.5,10.5,127.65,55.95,71.7,19.627999999999997,46.25,22.0,24.25,17.128,68844.0,28930.4,22825.2,10898.0,4.0,0.0,51.0,5.0,0.0,3390.0,0.0,5e-05,20000000.0,1376880.0,578608.0,456504.0,217960.0,0.5615999916072091,0.5214334252968577
345,6909.5,10.5,85.85,51.1,34.75,23.2015,23.65,12.8,10.85,23.508999999999997,132604.8,77917.6,34458.8,20522.4,7.0,0.0,51.0,5.0,0.0,1130.0,0.0,5e-05,20000000.0,2652096.0,1558352.0,689176.0,410448.0,0.4027741771793871,0.4487693181151419
346,6929.5,10.5,91.2,38.85,52.35,24.3475,19.4,7.95,11.45,26.402000000000005,136549.2,57937.2,38031.2,15219.6,7.0,0.0,51.0,5.0,0.0,2290.0,0.0,5e-05,20000000.0,2730984.0,1158744.0,760624.0,304392.0,0.5731587607175037,0.5884231498056541
347,6949.5,10.5,158.05,121.7,36.35,22.326,86.55,61.85,24.7,23.318,23426.4,17635.2,25204.8,17878.0,2.0,0.0,51.0,5.0,0.0,1580.0,0.0,5e-05,20000000.0,468528.0,352704.0,504096.0,357560.0,0.22997131119197603,0.28434505526909565
348,6969.5,10.5,38.85,11.35,27.5,20.7905,10.65,3.35,7.3,17.418,64894.8,19174.8,19245.6,6102.4,14.0,0.0,51.0,5.0,0.0,3270.0,0.0,5e-05,20000000.0,1297896.0,383496.0,384912.0,122048.0,0.7077665484998603,0.6812423687423688
349,6989.5,10.5,142.85,81.45,61.4,21.352500000000003,42.35,23.95,18.4,22.203000000000003,82946.4,43522.8,29448.0,15611.6,4.0,0.0,51.0,5.0,0.0,2450.0,0.0,5e-05,20000000.0,1658928.0,870456.0,588960.0,312232.0,0.4300597672428002,0.43148867865598095
350,7009.5,10.5,157.25,117.8,39.45,22.447499999999998,86.05,60.65,25.4,23.274,22838.4,17060.4,25302.0,17449.2,2.0,0.0,51.0,5.0,0.0,1720.0,0.0,5e-05,20000000.0,456768.0,341208.0,506040.0,348984.0,0.25084318882032536,0.29433370467524544
351,7029.5,10.5,42.8,15.5,27.3,19.5835,10.85,3.55,7.3,17.696000000000005,72847.2,26522.4,19727.6,6124.8,14.0,0.0,51.0,5.0,0.0,3780.0,0.0,5e-05,20000000.0,1456944.0,530448.0,394552.0,122496.0,0.6372848929821562,0.6720027195027194
352,7049.5,10.5,79.95,29.0,50.95,19.847999999999995,27.0,8.7,18.3,17.991500000000002,65378.4,23153.2,8190.4,2764.4,7.0,0.0,51.0,5.0,0.0,4710.0,0.0,5e-05,20000000.0,1307568.0,463064.0,163808.0,55288.0,0.6370459602089392,0.6774822292760823
353,7069.5,10.5,43.9,13.05,30.85,21.891,10.55,3.05,7.5,20.705499999999997,80057.6,26821.2,22820.4,6704.0,14.0,0.0,51.0,5.0,0.0,2490.0,0.0,5e-05,20000000.0,1601152.0,536424.0,456408.0,134080.0,0.7025222222007905,0.7076515151515153
354,7089.5,10.5,145.6,84.25,61.35,16.0715,78.5,45.7,32.8,16.7595,15156.8,9157.2,13353.2,8597.6,2.0,0.0,51.0,5.0,0.0,4400.0,0.0,5e-05,20000000.0,303136.0,183144.0,267064.0,171952.0,0.42130207756508053,0.41714086285386953
355,7109.5,10.5,46.2,24.8,21.4,20.543,10.35,5.95,4.4,20.207,103620.4,53509.2,35344.8,16005.6,14.0,0.0,51.0,5.0,0.0,880.0,0.0,5e-05,20000000.0,2072408.0,1070184.0,706896.0,320112.0,0.46181863702357323,0.4066017316017316
356,7129.5,10.5,86.85,46.6,40.25,22.759999999999998,23.35,15.0,8.35,23.8005,127422.0,66522.8,38187.2,25693.2,7.0,0.0,51.0,5.0,0.0,1390.0,0.0,5e-05,20000000.0,2548440.0,1330456.0,763744.0,513864.0,0.46067349202027363,0.3560966549553506
357,7149.5,10.5,158.95,122.85,36.1,22.1265,86.25,57.35,28.9,23.402,23226.8,17974.0,25475.6,16373.6,2.0,0.0,51.0,5.0,0.0,1910.0,0.0,5e-05,20000000.0,464536.0,359480.0,509512.0,327472.0,0.22715225004525683,0.33336001106383495
